#     Step          Temp           Pot           Kin           Tot         Press
       917      0.991327      -1.44069      0.867411     -0.573276     -0.919622
       918      0.989392      -1.43899      0.865718     -0.573276     -0.903029
       919       0.98735      -1.43721      0.863931     -0.573277      -0.88533
       920      0.985195      -1.43532      0.862046     -0.573278      -0.86652
       921      0.982922      -1.43333      0.860056     -0.573278     -0.846591
       922      0.980523      -1.43124      0.857958     -0.573279      -0.82554
       923      0.977993      -1.42902      0.855744      -0.57328      -0.80336
       924      0.975327      -1.42669      0.853411     -0.573281     -0.780049
       925      0.972518      -1.42423      0.850953     -0.573282     -0.755604
       926      0.969561      -1.42165      0.848365     -0.573282     -0.730023
       927      0.966449      -1.41893      0.845643     -0.573283     -0.703308
       928       0.96318      -1.41607      0.842782     -0.573284     -0.675464
       929      0.959748      -1.41306      0.839779     -0.573285     -0.646495
       930      0.956151      -1.40992      0.836632     -0.573286     -0.616414
       931      0.952387      -1.40663      0.833339     -0.573287     -0.585234
       932      0.948455      -1.40319      0.829899     -0.573287     -0.552976
       933      0.944358       -1.3996      0.826313     -0.573288     -0.519663
       934      0.940098      -1.39587      0.822585     -0.573289     -0.485326
       935      0.935679      -1.39201      0.818719     -0.573289     -0.450001
       936      0.931109      -1.38801       0.81472      -0.57329      -0.41373
       937      0.926397      -1.38389      0.810597      -0.57329     -0.376559
       938      0.921552      -1.37965      0.806358     -0.573291      -0.33854
       939      0.916586       -1.3753      0.802013     -0.573291     -0.299726
       940      0.911511      -1.37086      0.797572     -0.573291     -0.260173
       941      0.906338      -1.36634      0.793046     -0.573292     -0.219935
       942      0.901078      -1.36174      0.788443     -0.573293     -0.179061
       943      0.895739      -1.35707      0.783771     -0.573294     -0.137592
       944      0.890325      -1.35233      0.779034     -0.573295    -0.0955585
       945      0.884835      -1.34753      0.774231     -0.573297    -0.0529749
       946      0.879262      -1.34265      0.769354     -0.573299   -0.00983586
       947       0.87359      -1.33769      0.764392     -0.573302     0.0338871
       948      0.867796      -1.33263      0.759322     -0.573306     0.0782487
       949      0.861844      -1.32742      0.754114     -0.573311      0.123332
