#     Step          Temp           Pot           Kin           Tot         Press
       997       4.28705      0.294555       3.81071       4.10527       1.47501
       998       4.20541      0.367341       3.73814       4.10548       0.94277
       999       4.12007      0.443456       3.66229       4.10574      0.439969
      1000       4.03604      0.518439       3.58759       4.10603   -0.00781907
      1001       3.95794      0.588125       3.51817       4.10629     -0.338329
      1002       3.89014      0.648632        3.4579       4.10653     -0.545844
      1003       3.83676      0.696211       3.41045       4.10666     -0.620064
      1004       3.80036      0.728582        3.3781       4.10668     -0.550804
      1005       3.78164       0.74514       3.36145       4.10659     -0.324377
      1006       3.77925      0.747055       3.35933       4.10639     0.0584944
      1007       3.78989      0.737292       3.36879       4.10608      0.582085
      1008       3.80866      0.720252       3.38547       4.10573       1.23113
      1009       3.82933      0.701349       3.40385        4.1052       2.00568
      1010        3.8448      0.687221        3.4176       4.10482       2.90101
      1011       3.84843      0.683669       3.42082       4.10449       3.86419
      1012       3.83504      0.695331       3.40893       4.10426       4.87209
      1013       3.80101      0.725456       3.37868       4.10413       5.90253
      1014       3.74467       0.77554       3.32859       4.10413       6.93433
      1015       3.66646      0.845127       3.25908        4.1042       7.95459
      1016       3.56886      0.932126       3.17232       4.10445       8.95842
      1017       3.45655       1.03232       3.07248       4.10481       9.91026
      1018       3.33622       1.13971       2.96553       4.10523       10.7833
      1019       3.21564       1.24732       2.85835       4.10567       11.5564
      1020       3.10258       1.34818       2.75785       4.10603       12.2117
      1021       3.00364       1.43636       2.66991       4.10627       12.7368
      1022       2.92327       1.50789       2.59846       4.10635       13.1279
      1023        2.8632       1.56121       2.54507       4.10628       13.3905
      1024       2.82263        1.5971         2.509        4.1061       13.5388
      1025       2.79892       1.61797       2.48793        4.1059       13.5924
      1026       2.78869       1.62688       2.47884       4.10572       13.5728
      1027       2.78885       1.62664       2.47898       4.10561       13.4993
      1028       2.79734       1.61907       2.48653        4.1056       13.3867
      1029        2.8134       1.60485        2.5008       4.10565       13.2442
      1030       2.83737       1.58365        2.5221       4.10575        13.076
      1031        2.8702       1.55456       2.55129       4.10586       12.8829
      1032       2.91296       1.51664        2.5893       4.10594       12.6643
      1033       2.96628       1.46929       2.63669       4.10598       12.4198
      1034       3.03028       1.41245       2.69358       4.10603       12.1625
      1035       3.10448       1.34644       2.75954       4.10599       11.8885
      1036        3.1876        1.2725       2.83342       4.10592       11.5902
      1037        3.2778       1.19223        2.9136       4.10584       11.2691
      1038       3.37299       1.10746       2.99821       4.10567       10.9321
      1039       3.47053       1.02066       3.08492       4.10558       10.5972
      1040       3.56782      0.934078       3.17139       4.10547        10.239
      1041       3.66255      0.849757        3.2556       4.10536       9.85098
      1042       3.75228      0.769864       3.33536       4.10522       9.42408
      1043       3.83446      0.696745       3.40841       4.10516       8.96581
      1044       3.90651       0.63249       3.47246       4.10495       8.47313
      1045       3.96518      0.580112       3.52461       4.10472       7.90237
      1046       4.00664      0.543026       3.56146       4.10449       7.24248
      1047       4.02714       0.52459       3.57968       4.10427       6.48423
      1048       4.02349      0.527666       3.57643        4.1041       5.63886
      1049       3.99328      0.554396       3.54959       4.10398       4.68853
      1050       3.93516      0.606042       3.49792       4.10396       3.63896
      1051        3.8495      0.682292       3.42177       4.10407       2.50712
      1052       3.73884      0.780894       3.32342       4.10431       1.32071
      1053       3.60818      0.897428       3.20727        4.1047      0.118539
      1054       3.46485       1.02534       3.07986        4.1052      -1.05052
      1055       3.31819       1.15629        2.9495       4.10579      -2.13025
      1056       3.17873       1.28084       2.82554       4.10638      -3.06145
      1057       3.05721       1.38941       2.71752       4.10694      -3.77514
      1058       2.96312       1.47344       2.63389       4.10733      -4.23597
      1059       2.90335       1.52678       2.58076       4.10753      -4.41478
      1060       2.88145       1.54624       2.56129       4.10753      -4.29774
      1061       2.89725       1.53199       2.57533       4.10732      -3.89222
      1062       2.94705       1.48737        2.6196       4.10696      -3.22612
      1063       3.02438       1.41818       2.68834       4.10651      -2.34464
      1064       3.12115       1.33169       2.77436       4.10605      -1.30517
      1065       3.22891       1.23549       2.87015       4.10564     -0.171091
      1066       3.34007       1.13638       2.96895       4.10534       1.00753
      1067       3.44795       1.03997       3.06485       4.10481       2.19487
      1068       3.54625      0.952373       3.15222       4.10459       3.35169
      1069       3.63009      0.877665       3.22675       4.10441       4.42183
      1070       3.69612      0.818772       3.28544       4.10421       5.39078
      1071       3.74106      0.778559       3.32539       4.10395       6.25964
      1072       3.76088      0.760552         3.343       4.10356       7.04448
      1073       3.75012       0.76957       3.33344       4.10301       7.77506
      1074       3.70143       0.81212       3.29016       4.10228       8.49278
      1075       3.60571      0.896354       3.20507       4.10143       9.24748
      1076       3.45307       1.03118       3.06939       4.10057       10.0916
      1077       3.23566       1.22388       2.87614       4.10002       11.0696
      1078       2.95281       1.47553       2.62472       4.10025       12.1995
      1079       2.61883       1.77398       2.32785       4.10183       13.4463
      1080       2.27074       2.08657       2.01844         4.105        14.694
      1081       1.96984       2.35816       1.75097       4.10913       15.7389
      1082       1.78871        2.5225       1.58996       4.11246       16.3303
      1083        1.7832       2.52807       1.58506       4.11313       16.2663
      1084       1.96409       2.36481       1.74585       4.11066       15.4971
      1085        2.2903       2.07061       2.03582       4.10643       14.1415
      1086       2.68908       1.71215       2.39029       4.10244       12.4356
      1087       3.08708        1.3558       2.74407       4.09987       10.5802
      1088       3.43144       1.04865       3.05016       4.09881       8.71463
      1089       3.69413      0.815159       3.28367       4.09883       6.90642
      1090       3.86666       0.66238       3.43703       4.09941       5.18164
      1091       3.95237      0.586998       3.51322       4.10022       3.51376
      1092       3.96068      0.580501       3.52061       4.10111       1.88949
      1093       3.90413      0.631689       3.47034       4.10203      0.309391
      1094       3.79718      0.727707       3.37527       4.10298      -1.20652
      1095       3.65575      0.854406       3.24956       4.10396      -2.61842
      1096       3.49677      0.996705       3.10824       4.10494      -3.87057
      1097       3.33736       1.13931       2.96654       4.10585      -4.89827
      1098       3.19358       1.26788       2.83873       4.10661      -5.63687
      1099       3.07885       1.37038       2.73676       4.10713       -6.0316
