#     Step          Temp           Pot           Kin           Tot         Press
       930       136.458      -1.30941      0.402988     -0.906424     0.0126581
       931       136.955      -1.31088      0.404456     -0.906427     0.0125258
       932       137.426      -1.31228      0.405848     -0.906429     0.0123984
       933       137.858      -1.31356      0.407124     -0.906432     0.0122877
       934       138.238      -1.31468      0.408244     -0.906434     0.0121813
       935        138.55       -1.3156      0.409165     -0.906437     0.0120929
       936        138.78      -1.31628      0.409845      -0.90644     0.0120299
       937       138.914      -1.31668      0.410241     -0.906442     0.0120011
       938       138.938      -1.31676      0.410313     -0.906444     0.0119954
       939       138.841      -1.31647      0.410026     -0.906447     0.0120274
       940       138.612       -1.3158      0.409349     -0.906449     0.0121014
       941       138.244      -1.31471      0.408261      -0.90645     0.0122179
       942       137.731       -1.3132      0.406747     -0.906451     0.0123649
       943       137.072      -1.31125        0.4048      -0.90645     0.0125625
       944       136.268      -1.30888      0.402427     -0.906449     0.0127984
       945       135.326      -1.30609      0.399645     -0.906448     0.0130659
       946       134.257      -1.30293      0.396487     -0.906445     0.0133667
       947       133.076      -1.29944      0.392999     -0.906442     0.0136995
       948       131.804      -1.29568      0.389244     -0.906437      0.014044
       949       130.467      -1.29173      0.385297     -0.906432      0.014429
       950       129.095      -1.28767      0.381245     -0.906426     0.0148219
       951       127.721      -1.28361      0.377186      -0.90642     0.0152075
       952       126.378      -1.27963      0.373221     -0.906414     0.0155796
       953       125.101      -1.27586       0.36945     -0.906408     0.0159422
       954       123.922      -1.27237      0.365967     -0.906403     0.0162836
       955       122.869      -1.26925      0.362856     -0.906399      0.016588
       956       121.962      -1.26657      0.360178     -0.906396     0.0168446
       957       121.216      -1.26437      0.357976     -0.906395     0.0170594
       958       120.638      -1.26267      0.356269     -0.906396     0.0172351
       959       120.227      -1.26145      0.355054     -0.906398      0.017359
       960       119.973      -1.26071      0.354305     -0.906401     0.0174479
       961       119.862      -1.26038      0.353977     -0.906405     0.0175006
       962       119.873      -1.26042       0.35401     -0.906409     0.0175043
       963       119.984      -1.26075      0.354339     -0.906414     0.0174908
       964       120.172      -1.26131      0.354891     -0.906419     0.0174534
       965       120.411      -1.26202      0.355597     -0.906423     0.0173983
       966        120.68      -1.26282      0.356394     -0.906426     0.0173327
       967       120.962      -1.26366      0.357227     -0.906429     0.0172534
       968       121.243      -1.26449      0.358054     -0.906431     0.0171824
       969        121.51      -1.26528      0.358845     -0.906432     0.0171095
       970        121.76      -1.26601      0.359583     -0.906432     0.0170429
       971       121.992       -1.2667      0.360267     -0.906431     0.0169734
       972       122.209      -1.26734      0.360908     -0.906429     0.0169117
       973        122.42      -1.26796      0.361531     -0.906428     0.0168463
       974       122.635      -1.26859      0.362165     -0.906425     0.0167864
       975       122.865      -1.26927      0.362845     -0.906423     0.0167212
       976       123.121      -1.27002      0.363602     -0.906422     0.0166517
       977       123.411      -1.27088      0.364458     -0.906421       0.01656
       978       123.736      -1.27184      0.365419     -0.906422     0.0164638
       979       124.093       -1.2729      0.366473     -0.906424     0.0163689
       980       124.472      -1.27402      0.367592     -0.906428     0.0162782
       981       124.858      -1.27516       0.36873     -0.906432     0.0161823
       982       125.231      -1.27627      0.369833     -0.906436     0.0160891
       983       125.574      -1.27729      0.370847     -0.906439     0.0159967
       984       125.872      -1.27817      0.371726     -0.906441     0.0159252
       985       126.113      -1.27888      0.372436     -0.906442     0.0158674
       986       126.293      -1.27941       0.37297     -0.906441      0.015819
       987       126.418      -1.27978      0.373339     -0.906439     0.0157918
       988       126.498      -1.28001      0.373574     -0.906436     0.0157763
       989       126.549      -1.28016      0.373726     -0.906432     0.0157647
       990       126.592      -1.28028      0.373853     -0.906428     0.0157534
       991       126.647      -1.28044      0.374015     -0.906424     0.0157435
       992       126.732      -1.28069      0.374266     -0.906422     0.0157219
       993       126.862      -1.28107       0.37465     -0.906419     0.0156846
       994       127.047      -1.28162      0.375196     -0.906419     0.0156373
       995        127.29      -1.28233      0.375914     -0.906419     0.0155722
       996       127.589      -1.28322      0.376796     -0.906421     0.0154948
       997       127.938      -1.28425      0.377827     -0.906422     0.0154001
       998       128.328       -1.2854      0.378978     -0.906424     0.0152951
       999       128.747      -1.28664      0.380217     -0.906426     0.0151812
      1000       129.185      -1.28794      0.381509     -0.906429     0.0150615
